659	24
660	10
661	24
662	28
663	48
664	38
665	65
666	65
667	12
668	50
669	65
670	40
671	29
672	25
673	52
674	19
675	41
676	59
677	60
678	36
679	66
680	39
681	26
682	57
683	32
684	34
685	48
686	69
687	37
688	51
689	50
690	11
691	58
692	39
693	50
694	57
695	32
696	47
697	53
698	19
699	20
700	30
701	30
702	28
703	63
704	10
705	27
706	22
707	28
708	20
709	34
710	35
711	58
712	38
713	12
714	51
715	45
716	50
717	11
718	58
719	45
720	49
721	25
722	62
723	48
724	38
725	11
726	50
727	27
728	35
729	36
730	32
731	19
732	17
733	64
734	57
735	59
736	68
737	19
738	15
739	17
740	48
741	68
742	24
743	28
744	58
745	35
746	19
747	53
748	39
749	61
750	41
751	11
752	15
753	56
754	30
755	53
756	23
757	42
758	16
759	18
760	50
761	37
762	14
763	54
764	24
765	63
766	25
767	47
768	32
769	14
770	61
771	23
772	69
773	39
774	18
775	22
776	58
777	28
778	57
779	57
780	42
781	48
782	61
783	50
784	59
785	31
786	39
787	59
788	54
789	45
790	57
791	47
792	63
793	46
794	55
795	14
796	64
797	10
798	55
799	17
800	13
801	47
802	12
803	18
804	30
805	66
806	14
807	55
808	18
809	62
810	53
811	62
812	27
813	18
814	48
815	65
816	29
817	34
818	20
819	21
820	67
821	44
822	69
823	18
824	29
825	11
826	20
827	58
828	50
829	40
830	54
831	18
832	60
833	24
834	27
835	14
836	28
837	23
838	57
839	18
840	34
841	35
842	63
843	29
844	13
845	10
846	69
847	18
848	46
849	49
850	22
851	24
852	50
853	23
854	61
855	38
856	17
857	42
858	57
859	15
860	43
861	67
862	13
863	30
864	14
865	46
866	26
867	44
868	53
869	41
870	30
871	11
872	13
873	16
874	55
875	65
876	21
877	46
878	25
879	60
880	47
881	36
882	28
883	59
884	33
885	56
886	30
887	63
888	22
889	26
890	69
891	43
892	22
893	50
894	58
895	31
896	57
897	57
898	49
899	10
900	51
901	56
902	48
903	48
904	19
905	69
906	21
907	37
908	38
909	46
910	62
911	16
912	35
913	26
914	14
915	49
916	52
917	38
918	28
919	64
920	15
921	61
922	44
923	18
924	57
925	13
926	37
927	27
928	30
929	47
930	27
931	35
932	40
933	58
934	29
935	16
936	41
937	10
938	49
939	23
940	42
941	44
942	62
943	59
944	18
945	54
946	41
947	16
948	54
949	58
950	34
951	49
952	32
953	58
954	68
955	62
956	68
957	29
958	56
959	17
960	37
961	62
962	27
963	17
964	57
965	40
966	44
967	26
968	50
969	33
970	44
971	13
972	50
973	45
974	35
975	14
976	42
977	44
978	69
979	20
980	19
981	21
982	12
983	67
984	27
985	40
986	53
987	44
988	48
989	27
990	17
991	54
992	60
993	51
994	46
995	40
996	30
997	38
998	40
999	54
1000	18
Classes	18000
Teachers	9000
1	8212
2	1073
3	492
4	4217
5	7056
6	8206
7	2210
8	3792
9	712
10	2739
11	8778
12	1383
13	3875
14	1024
15	6754
16	8641
17	3867
18	6642
19	5313
20	6998
21	4953
22	5232
23	8061
24	1200
25	7656
26	3479
27	7773
28	4425
29	8284
30	3331
31	3828
32	5789
33	4886
34	8787
35	8653
36	8932
37	6728
38	1727
39	4601
40	6376
41	6254
42	4410
43	2413
44	8916
45	4887
46	8339
47	4921
48	5216
49	7775
50	6778
51	1932
52	8230
53	5416
54	2265
55	5764
56	4078
57	1336
58	6180
59	2687
60	8724
61	773
62	1716
63	2372
64	5283
65	391
66	6192
67	3284
68	7135
69	812
70	2516
71	8060
72	1590
73	654
74	7009
75	4977
76	5324
77	3214
78	6708
79	468
80	3082
81	8200
82	5503
83	2842
84	7502
85	4478
86	5028
87	7045
88	3589
89	6540
90	1449
91	5110
92	2454
93	6077
94	4239
95	5246
96	3876
97	8104
98	8509
99	2970
100	3003
101	6425
102	1654
103	6051
104	749
105	1059
106	8247
107	1834
108	5882
109	4526
110	5449
111	6919
112	3506
113	510
114	6665
115	5680
116	7973
117	3487
118	6758
119	7232
120	3627
121	5000
122	481
123	1549
124	6371
125	8641
126	1909
127	4611
128	3448
129	1627
130	3647
131	8726
132	3080
133	2657
134	2568
135	4222
136	2604
137	5273
138	431
139	1437
140	7189
141	1853
142	7026
143	8336
144	3405
145	8178
146	3692
147	2102
148	4327
149	4911
150	2317
151	6970
152	6937
153	6552
154	862
155	2339
156	6768
157	8336
158	8387
159	377
160	8624
161	6994
162	4560
163	3943
164	5079
165	4272
166	7046
167	5528
168	3175
169	6246
170	6662
171	5988
172	2352
173	3766
174	4049
175	2503
176	1317
177	5198
178	2152
179	6072
180	2110
181	3160
182	3194
183	6866
184	8512
185	134
186	7033
187	7477
188	1742
189	65
190	1028
191	1707
192	7872
193	4926
194	7133
195	7656
196	3878
197	2270
198	6357
199	2004
200	832
201	2230
202	5677
203	5058
204	5476
205	7049
206	490
207	2366
208	8750
209	1805
210	4096
211	2744
212	2509
213	6517
214	5856
215	2010
216	4492
217	1730
218	4653
219	6653
220	5043
221	8114
222	5401
223	7034
224	7230
225	7638
226	2109
227	5647
228	1206
229	812
230	8963
231	4676
232	1138
233	7112
234	1868
235	5668
236	8984
237	8353
238	7629
239	254
240	8416
241	997
242	3692
243	2415
244	2067
245	4682
246	7954
247	7905
248	3065
249	5723
250	1381
251	8998
252	2975
253	8748
254	3777
255	3102
256	4163
257	8698
258	550
259	6886
260	5518
261	2014
262	1331
263	8127
264	7939
265	2431
266	1954
267	4318
268	4238
269	5345
270	1215
271	7363
272	7836
273	1349
274	7634
275	6064
276	2849
277	3433
278	4868
279	5285
280	5877
281	6186
282	3566
283	8032
284	3874
285	6532
286	5098
287	5523
288	5053
289	8433
290	5329
291	4792
292	8567
293	6095
294	8345
295	2195
296	5211
297	6558
298	1806
299	4487
300	6984
301	842
302	6355
303	2012
304	3834
305	5640
306	3850
307	3977
308	1539
309	4898
310	7104
311	6328
312	438
313	2593
314	5348
315	3323
316	4646
317	7900
318	1906
319	1355
320	809
321	2391
322	5162
323	841
324	6158
325	4397
326	5811
327	8322
328	6161
329	4564
330	5949
331	3071
332	2120
333	5432
334	8621
335	7173
336	6397
337	3774
338	8979
339	2949
340	6985
341	937
342	2039
343	3765
344	4044
345	3455
346	3663
347	2351
348	4873
349	4459
350	7756
351	5201
352	4114
353	347
354	4673
355	4991
356	4609
357	5763
358	4565
359	1053
360	3080
361	4254
362	3206
363	4299
364	1264
365	7087
366	1889
367	4757
368	425
369	6502
370	1148
371	5566
372	685
373	2147
374	8507
375	5383
376	1690
377	5386
378	7668
379	7079
380	991
381	6532
382	8598
383	8324
384	8795
385	8367
386	4998
387	8448
388	8383
389	1780
390	4671
391	7166
392	2452
393	6882
394	2014
395	2588
396	1655
397	2263
398	6388
399	6186
400	2855
401	8442
402	3524
403	78
404	6710
405	7968
406	3746
407	5423
408	7493
409	6092
410	2067
411	7732
412	1024
413	5437
414	3626
415	5284
416	1831
417	5420
418	2414
419	5266
420	2433
421	1385
422	4225
423	8959
424	5817
425	5045
426	3900
427	1867
428	3859
429	2984
430	7479
431	4723
432	3666
433	1913
434	8158
435	1347
436	5576
437	3412
438	6178
439	5369
440	2124
441	1784
442	3855
443	6286
444	1391
445	4012
446	5113
447	3598
448	5476
449	36
450	517
451	4271
452	5717
453	4334
454	4254
455	7174
456	3885
457	3243
458	606
459	3853
460	2799
461	6420
462	8659
463	3077
464	2259
465	1049
466	5607
467	3375
468	2547
469	4899
470	3547
471	7639
472	2730
473	522
474	967
475	2155
476	2283
477	2862
478	1701
479	2909
480	1021
481	523
482	4421
483	8820
484	2424
485	8035
486	5205
487	5072
488	6407
489	2621
490	8390
491	5782
492	1594
493	3453
494	5281
495	3776
496	8719
497	8732
498	7848
499	924
500	2891
501	6711
502	899
503	4661
504	8875
505	1979
506	2336
507	7595
508	3094
509	867
510	6682
511	2186
512	8687
513	2230
514	1508
515	4899
516	7378
517	7245
518	8547
519	8142
520	4298
521	8391
522	8972
523	3104
524	7722
525	3725
526	498
527	2808
528	5458
529	2818
530	5975
531	3706
532	6568
533	3555
534	3913
535	3851
536	8978
537	2138
538	5869
539	7310
540	434
541	5405
542	6733
543	3440
544	4136
545	5361
546	5196
547	7041
548	138
549	129
550	957
551	7968
552	3518
553	1419
554	8656
555	1630
556	6995
557	683
558	4938
559	34
560	8732
561	161
562	2178
563	2664
564	8863
565	3743
566	5077
567	2986
568	6749
569	403
570	5822
571	1765
572	2194
573	2834
574	4643
575	7451
576	121
577	4840
578	4255
579	4587
580	2290
581	5180
582	6608
583	198
584	4498
585	4093
586	7632
587	849
588	7105
589	6588
590	3870
591	538
592	4945
593	3509
594	831
595	2465
596	1484
597	4215
598	1463
599	142
600	4651
601	8095
602	3708
603	8188
604	1693
605	7497
606	6031
607	760
608	1728
609	2152
610	1769
611	5431
612	3508
613	5058
614	1860
615	530
616	4789
617	3224
618	413
619	3458
620	3620
621	5414
622	7738
623	5396
624	7811
625	8939
626	5270
627	3476
628	2787
629	4856
630	6960
631	7302
632	2696
633	3934
634	1396
635	6858
636	161
637	840
638	2291
639	3940
640	4690
641	6935
642	3138
643	6341
644	8988
645	7231
646	1321
647	8905
648	6945
649	6868
650	8820
651	3151
652	2710
653	191
654	5785
655	1499
656	4288
657	3190
658	2601
659	6874
660	1479
661	8959
662	5991
663	20
664	3688
665	5537
666	1033
667	1540
668	8234
669	3312
670	436
671	2350
672	8012
673	3149
674	2809
675	849
676	769
677	6003
678	60
679	6807
680	5404
681	477
682	8220
683	663
684	7705
685	4068
686	7375
687	3752
688	1022
689	6858
690	3606
691	1910
692	8841
693	1855
694	1188
695	932
696	4082
697	8909
698	7806
699	3159
700	8257
701	5577
702	5645
703	4670
704	285
705	49
706	3890
707	1657
708	3877
709	5085
710	7959
711	6363
712	5554
713	2438
714	2683
715	6269
716	3347
717	8184
718	5310
719	7320
720	8415
721	6945
722	6347
723	2271
724	7475
725	8764
726	4638
727	7655
728	2752
729	8366
730	2593
731	5802
732	2064
733	7232
734	2949
735	273
736	691
737	1254
738	848
739	5259
740	2694
741	5223
742	4922
743	6219
744	7141
745	2237
746	2865
747	7987
748	6052
749	244
750	2430
751	8930
752	4776
753	2237
754	6026
755	6883
756	6637
757	2736
758	5092
759	1591
760	4780
761	5036
762	8005
763	8913
764	4836
765	8196
766	6115
767	5500
768	8887
769	8527
770	4531
771	4839
772	2345
773	2760
774	2914
775	7454
776	2189
777	4373
778	4715
779	332
780	4132
781	4467
782	6274
783	8992
784	3911
785	8160
786	6930
787	5634
788	5124
789	3591
790	5755
791	6729
792	8970
793	1279
794	2821
795	6918
796	8293
797	3842
798	4631
799	8871
800	4685
801	7717
802	2855
803	3556
804	1672
805	2934
806	8896
807	4488
808	1439
809	2671
810	1750
811	2561
812	1113
813	29
814	7782
815	3025
816	1446
817	7370
818	5223
819	8592
820	5239
821	6792
822	4788
823	6072
824	1021
825	803
826	794
827	4007
828	8186
829	377
830	3434
831	6397
832	1940
833	83
834	1758
835	2672
836	3151
837	6476
838	6831
839	2857
840	1503
841	1066
842	8040
843	6361
844	4725
845	3675
846	5679
847	5810
848	2926
849	3410
850	8375
851	2871
852	7227
853	4749
854	1504
855	5360
856	3536
857	5130
858	3202
859	2028
860	3217
861	7756
862	831
863	2063
864	8644
865	7156
866	7439
867	5900
868	3404
869	5935
870	3619
871	2970
872	4485
873	7224
874	3318
875	17
876	528
877	7007
878	2724
879	1418
880	4258
881	3975
882	7793
883	6091
884	1806
885	5239
886	7053
887	6907
888	3843
889	8837
890	3303
891	8521
892	8418
893	7994
894	821
895	1093
896	7887
897	2003
898	8862
899	4132
900	4188
901	5203
902	3226
903	578
904	810
905	4415
906	3540
907	233
908	6274
909	1962
910	1688
911	7312
912	4655
913	2382
914	6300
915	8724
916	6159
917	1222
918	6402
919	3368
920	4821
921	4303
922	2510
923	1744
924	4137
925	2116
926	611
927	1164
928	1706
929	2064
930	5748
931	7680
932	3115
933	3561
934	1644
935	104
936	1995
937	6457
938	4232
939	7531
940	1418
941	5461
942	8328
943	2629
944	8718
945	4896
946	3168
947	2488
948	4853
949	5965
950	8858
951	1216
952	7776
953	3946
954	5859
955	2242
956	298
957	8974
958	7276
959	3407
960	747
961	3578
962	289
963	3011
964	634
965	8675
966	2401
967	7550
968	5074
969	6528
970	4797
971	4431
972	5918
973	7270
974	2782
975	341
976	2629
977	1492
978	4704
979	1061
980	2223
981	8625
982	1459
983	7744
984	1378
985	149
986	5455
987	3546
988	1394
989	5760
990	4630
991	7249
992	2764
993	8915
994	644
995	1436
996	5369
997	1217
998	1150
999	4876
1000	8730
1001	6764
1002	5844
1003	650
1004	5379
1005	2190
1006	4733
1007	7242
1008	3664
1009	7793
1010	5883
1011	7711
1012	7198
1013	5236
1014	7588
1015	3503
1016	2459
1017	5672
1018	4092
1019	4946
1020	5337
1021	7353
1022	5789
1023	5697
1024	787
1025	5136
1026	3413
1027	1455
1028	3664
1029	166
1030	7312
1031	4717
1032	6742
1033	29
1034	1462
1035	1945
1036	5292
1037	6856
1038	7619
1039	4869
1040	5240
1041	2293
1042	4684
1043	949
1044	6223
1045	587
1046	6301
1047	2940
1048	8974
1049	6740
1050	5265
1051	8827
1052	765
1053	2157
1054	1060
1055	767
1056	5641
1057	7144
1058	4766
1059	8354
1060	4175
1061	2302
1062	301
1063	1363
1064	6365
1065	5175
1066	6320
1067	4714
1068	2341
1069	2574
1070	1680
1071	4752
1072	4983
1073	4961
1074	8797
1075	4154
1076	8572
1077	6032
1078	5231
1079	2804
1080	1888
1081	1626
1082	7555
1083	7634
1084	8701
1085	5995
1086	7114
1087	7529
1088	6652
1089	5946
1090	8281
1091	8304
1092	1816
1093	10
1094	3587
1095	480
1096	1516
1097	1430
1098	2942
1099	3780
1100	1865
1101	3761
1102	564
1103	1145
1104	7168
1105	7468
1106	1042
1107	4782
1108	6292
1109	1087
1110	6974
1111	4464
1112	3908
1113	6902
1114	6248
1115	3839
1116	3631
1117	2452
1118	8216
1119	5898
1120	1434
1121	8306
1122	6927
1123	5480
1124	1675
1125	4182
1126	5169
1127	6812
1128	2989
1129	8507
1130	6281
1131	8493
1132	455
1133	3535
1134	4606
1135	6254
1136	8553
1137	7403
1138	6601
1139	634
1140	7745
1141	7195
1142	6350
1143	6632
1144	8075
1145	1907
1146	6611
1147	385
1148	1114
1149	2190
1150	8182
1151	2504
1152	2991
1153	4220
1154	3847
1155	1701
1156	6396
1157	2581
1158	7494
1159	2823
1160	3960
1161	1126
1162	4798
1163	6237
1164	6658
1165	516
1166	3245
1167	797
1168	2231
1169	30
1170	6350
1171	2059
1172	6399
1173	6561
1174	1864
1175	6841
1176	4721
1177	164
1178	2965
1179	497
1180	7738
1181	1225
1182	7520
1183	1188
1184	1340
1185	6717
1186	7747
1187	1774
1188	8607
1189	1453
1190	5596
1191	1317
1192	5562
1193	2591
1194	2891
1195	2731
1196	962
1197	3637
1198	7891
1199	7393
1200	6047
1201	3045
1202	3626
1203	5218
1204	1310
1205	1987
1206	3349
1207	1034
1208	5912
1209	4165
1210	1634
1211	1645
1212	202
1213	2787
1214	6450
1215	2110
1216	6213
1217	1414
1218	2258
1219	7652
1220	4076
1221	5322
1222	4748
1223	764
1224	7044
1225	2108
1226	2561
1227	3543
1228	185
1229	7895
1230	5307
1231	7743
1232	8949
1233	144
1234	969
1235	2921
1236	658
1237	7572
1238	4388
1239	8867
1240	6567
1241	4538
1242	6270
1243	3681
1244	5833
1245	1611
1246	3880
1247	1392
1248	4502
1249	1152
1250	7537
1251	4491
1252	1201
1253	7129
1254	1853
1255	7526
1256	8461
1257	3927
1258	764
1259	759
1260	1713
1261	2554
1262	2956
1263	8599
1264	5716
1265	4004
1266	8021
1267	7960
1268	4018
1269	4739
1270	339
1271	1137
1272	6864
1273	1902
1274	8076
1275	4122
1276	5159
1277	6392
1278	6435
1279	5654
1280	5516
1281	3803
1282	2194
1283	8408
1284	6512
1285	5877
1286	2021
1287	8403
1288	2102
1289	1135
1290	6028
1291	4103
1292	1141
1293	8977
1294	8797
1295	129
1296	6535
1297	5977
1298	8686
1299	8554
1300	8168
1301	5343
1302	7535
1303	3078
1304	94
1305	8294
1306	3792
1307	3881
1308	3520
1309	6835
1310	2755
1311	1739
1312	514
1313	7146
1314	6896
1315	8946
1316	6964
1317	2618
1318	5938
1319	1333
1320	1535
1321	360
1322	3508
1323	8260
1324	6507
1325	6714
1326	374
1327	2567
1328	7828
1329	3567
1330	6688
1331	6808
1332	4267
1333	6128
1334	6049
1335	1392
1336	3619
1337	5461
1338	1512
1339	727
1340	4907
1341	4148
1342	5985
1343	1613
1344	2639
1345	4277
1346	8636
1347	878
1348	5695
1349	1497
1350	3469
1351	8926
1352	5707
1353	4995
1354	2414
1355	1636
1356	7948
1357	7399
1358	8529
1359	5088
1360	2290
1361	3727
1362	2818
1363	2252
1364	4333
1365	8550
1366	2242
1367	5092
1368	210
1369	2509
1370	3556
1371	7135
1372	2969
1373	6673
1374	8145
1375	1197
1376	3894
1377	6022
1378	3289
1379	2600
1380	7445
1381	6542
1382	639
1383	5409
1384	3899
1385	2119
1386	4767
1387	6155
1388	3651
1389	6123
1390	3763
1391	4535
1392	1971
1393	3448
1394	4064
1395	5228
1396	4811
1397	5726
1398	4130
1399	5270
1400	2547
1401	3823
1402	6798
1403	7260
1404	3232
1405	2884
1406	145
1407	3833
1408	5465
1409	8498
1410	7396
1411	493
1412	24
1413	25
1414	7832
1415	6581
1416	2599
1417	6928
1418	1992
1419	3416
1420	7530
1421	6833
1422	4738
1423	2668
1424	2278
1425	4152
1426	7528
1427	3736
1428	6252
1429	3630
1430	5421
1431	1251
1432	8672
1433	4436
1434	7971
1435	2958
1436	847
1437	8031
1438	4952
1439	2981
1440	1727
1441	3413
1442	4340
1443	6161
1444	130
1445	7570
1446	2741
1447	5505
1448	8884
1449	7541
1450	8415
1451	5278
1452	6107
1453	8014
1454	8723
1455	8491
1456	8560
1457	6353
1458	6576
1459	6291
1460	775
1461	589
1462	7607
1463	7249
1464	7279
1465	6608
1466	216
1467	35
1468	6783
1469	8397
1470	8486
1471	1371
1472	435
1473	5183
1474	4568
1475	3937
1476	2099
1477	2900
1478	5529
1479	5941
1480	889
1481	2257
1482	6569
1483	7917
1484	4475
1485	5467
1486	906
1487	757
1488	991
1489	1079
1490	2636
1491	2819
1492	1905
1493	606
1494	5354
1495	2717
1496	8172
1497	8446
1498	7786
1499	3234
1500	2191
1501	5716
1502	7987
1503	7972
1504	923
1505	7790
1506	5594
1507	7270
1508	4454
1509	3883
1510	7064
1511	7721
1512	5878
1513	3663
1514	4905
1515	1887
1516	2689
1517	7496
1518	2426
1519	5527
1520	3691
1521	1270
1522	24
1523	664
1524	1464
1525	4229
1526	7213
1527	7877
1528	2585
1529	6623
1530	1378
1531	6489
1532	5446
1533	4250
1534	2321
1535	8276
1536	6773
1537	1843
1538	266
1539	3490
1540	1760
1541	4342
1542	6743
1543	2567
1544	2439
1545	5089
1546	5390
1547	6681
1548	6086
1549	3999
1550	8597
1551	5302
1552	1584
1553	648
1554	6277
1555	5230
1556	2009
1557	8454
1558	6173
1559	945
1560	1868
1561	8695
1562	4624
1563	925
1564	4366
1565	8030
1566	762
1567	2397
1568	5486
1569	2378
1570	1802
1571	7449
1572	273
1573	7171
1574	2392
1575	2849
1576	2282
1577	3911
1578	2501
1579	8301
1580	2025
1581	1980
1582	1856
1583	8220
1584	6498
1585	8559
1586	6517
1587	3757
1588	3320
1589	2159
1590	3544
1591	5548
1592	6034
1593	5512
1594	218
1595	5115
1596	1106
1597	5752
1598	714
1599	7493
1600	635
1601	1874
1602	93
1603	3552
1604	7898
1605	1219
1606	8753
1607	8783
1608	1161
1609	5199
1610	116
1611	2325
1612	6560
1613	5960
1614	7898
1615	2820
1616	6996
1617	3289
1618	6327
1619	1716
1620	1446
1621	6579
1622	665
1623	1833
1624	5671
1625	7231
1626	193
1627	3228
1628	1837
1629	1906
1630	1993
1631	2005
1632	5987
1633	6789
1634	5652
1635	2935
1636	3473
1637	1049
1638	8575
1639	1401
1640	1215
1641	5800
1642	2984
1643	5530
1644	1540
1645	865
1646	4454
1647	6351
1648	3651
1649	8343
1650	4795
1651	3310
1652	7953
1653	7762
1654	3712
1655	3423
1656	5836
1657	6613
1658	1442
1659	8149
1660	7528
1661	5152
1662	5227
1663	3517
1664	4632
1665	5333
1666	3144
1667	15
1668	4135
1669	6997
1670	2540
1671	3261
1672	6978
1673	4745
1674	1586
1675	2466
1676	8773
1677	1748
1678	4872
1679	3242
1680	2213
1681	2791
1682	8774
1683	3781
1684	2108
1685	7577
1686	4783
1687	5755
1688	6174
1689	1534
1690	872
1691	7838
1692	8417
1693	1393
1694	1088
1695	3581
1696	2072
1697	5592
1698	7726
1699	5920
1700	591
1701	4367
1702	5515
1703	8885
1704	632
1705	7115
1706	4533
1707	8946
1708	6924
1709	3183
1710	7950
1711	2424
1712	5486
1713	3680
1714	684
1715	8631
1716	5172
1717	8932
1718	7586
1719	2289
1720	6955
1721	56
1722	4716
1723	6109
1724	3166
1725	1058
1726	1193
1727	2775
1728	8813
1729	8053
1730	211
1731	4270
1732	404
1733	3336
1734	7179
1735	2585
1736	5199
1737	4215
1738	6672
1739	4051
1740	8747
1741	8318
1742	3973
1743	3727
1744	5973
1745	6875
1746	7404
1747	3956
1748	1251
1749	8842
1750	6508
1751	1603
1752	6309
1753	681
1754	3921
1755	1876
1756	8145
1757	4776
1758	4198
1759	4768
1760	3849
1761	8552
1762	3940
1763	656
1764	4630
1765	6504
1766	3018
1767	1243
1768	4979
1769	1643
1770	8867
1771	1967
1772	4895
1773	7544
1774	7353
1775	7513
1776	6248
1777	8260
1778	4636
1779	1646
1780	6218
1781	1417
1782	4704
1783	260
1784	6157
1785	1865
1786	735
1787	4098
1788	6283
1789	2815
1790	7740
1791	8097
1792	8958
1793	4752
1794	8137
1795	943
1796	7606
1797	7548
1798	8945
1799	5870
1800	3745
1801	3385
1802	6068
1803	2466
1804	7918
1805	6567
1806	5796
1807	460
1808	7039
1809	359
1810	4909
1811	3858
1812	7833
1813	5220
1814	8104
1815	228
1816	5568
1817	3437
1818	2256
1819	8231
1820	192
1821	7164
1822	8121
1823	1182
1824	7859
1825	7424
1826	7670
1827	8491
1828	7600
1829	4044
1830	8309
1831	485
1832	4772
1833	6919
1834	1929
1835	5386
1836	1768
1837	5110
1838	1195
1839	1149
1840	7127
1841	3125
1842	3643
1843	7505
1844	5484
1845	465
1846	576
1847	619
1848	6129
1849	6992
1850	7956
1851	6556
1852	181
1853	8510
1854	5436
1855	6504
1856	3387
1857	4925
1858	4682
1859	3981
